,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,hours.per.week,income
1713,47,Private,12.627601373405938,Masters,14,Separated,Tech-support,Not-in-family,White,Male,40,>50K
1714,64,Private,12.294500102738104,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,55,>50K
1715,64,Private,11.106985244013828,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,50,>50K
1716,51,Private,13.420636664408352,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,40,>50K
1717,54,Self-emp-not-inc,10.246616157728505,Bachelors,13,Divorced,Farming-fishing,Not-in-family,White,Male,50,>50K
1718,53,Self-emp-not-inc,11.8317282260798,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,40,>50K
1719,46,Private,12.596650824476503,Doctorate,16,Divorced,Prof-specialty,Unmarried,White,Female,65,>50K
1720,51,Self-emp-not-inc,12.013712874021378,Masters,14,Divorced,Exec-managerial,Unmarried,White,Male,50,>50K
1721,45,Self-emp-inc,12.164088517661137,Masters,14,Divorced,Sales,Unmarried,White,Female,42,>50K
1722,43,State-gov,12.475832571472964,Doctorate,16,Married-spouse-absent,Prof-specialty,Unmarried,White,Male,64,>50K
1723,59,State-gov,12.895781421546559,Doctorate,16,Divorced,Prof-specialty,Unmarried,White,Male,45,>50K
1724,37,Private,12.506399435515034,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,25,>50K
1725,45,Self-emp-inc,12.249146502703496,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Male,36,>50K
1726,45,State-gov,12.156919165369478,Prof-school,15,Divorced,Prof-specialty,Unmarried,Black,Male,36,>50K
1727,32,Private,12.044465065333323,Assoc-acdm,12,Separated,Exec-managerial,Unmarried,White,Female,50,>50K
1728,36,Self-emp-not-inc,11.630690722690808,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Male,40,>50K
1729,47,Private,11.491538383088582,Bachelors,13,Widowed,Priv-house-serv,Unmarried,White,Female,35,>50K
1730,75,?,11.618887799498744,Bachelors,13,Widowed,?,Not-in-family,White,Female,16,>50K
1731,73,Private,12.118410147516341,Assoc-voc,11,Widowed,Prof-specialty,Not-in-family,White,Male,60,>50K
1732,65,?,12.32151071167118,Prof-school,15,Never-married,?,Not-in-family,White,Male,80,>50K
1733,68,Self-emp-inc,10.860017709269782,Assoc-voc,11,Widowed,Sales,Not-in-family,White,Female,50,>50K
1734,61,Self-emp-not-inc,10.386654168308144,HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,White,Female,40,<=50K
1735,67,Private,12.35259429819294,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,48,>50K
1736,65,Private,12.199888563449898,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,40,>50K
1737,63,Self-emp-not-inc,12.02875057047448,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,10,>50K
1738,64,Self-emp-inc,11.79684797913086,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,>50K
1739,90,Local-gov,12.336210160461617,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,>50K
1740,79,Private,11.70112968492234,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,>50K
1741,67,Private,12.181585261878903,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,>50K
1742,90,Private,11.377941589431503,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,72,>50K
1743,68,Private,12.173895468334853,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,>50K
1744,65,Private,11.945824141262722,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,>50K
1745,68,?,11.895776798206807,Doctorate,16,Married-civ-spouse,?,Husband,White,Male,50,>50K
1746,62,Self-emp-inc,11.68457359620771,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,72,>50K
1747,69,Private,10.517510353630083,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K
1748,67,Self-emp-not-inc,11.572551941746779,Doctorate,16,Married-civ-spouse,Sales,Husband,White,Male,40,>50K
1749,66,Private,12.042405998833384,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,>50K
1750,67,?,11.769031727387196,Doctorate,16,Married-civ-spouse,?,Husband,White,Male,5,>50K
1751,70,Self-emp-not-inc,10.499903544136302,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,>50K
1752,68,Self-emp-not-inc,11.803630463772707,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,40,>50K
1753,68,Local-gov,12.397089620691352,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K
1754,74,Self-emp-inc,12.337434185726698,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,25,>50K
1755,71,Federal-gov,12.953115980097646,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K
1756,67,Self-emp-inc,12.052717482528815,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,30,>50K
1757,68,Private,12.185201347408688,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,>50K
1758,77,Self-emp-inc,11.350171213668803,Doctorate,16,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,>50K
1759,71,Self-emp-inc,11.679456335857859,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K
1760,76,Private,12.205822614274965,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,>50K
1761,83,Self-emp-inc,12.389023171148427,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,>50K
1762,68,Private,11.671952805961102,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,>50K
1763,79,?,11.24690050833765,Masters,14,Married-civ-spouse,?,Husband,White,Male,40,>50K
1764,69,Self-emp-not-inc,10.971881154620236,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,>50K
1765,66,Local-gov,12.069605519282128,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Black,Male,35,>50K
1766,73,Private,11.904994579408056,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,36,>50K
1767,67,Self-emp-not-inc,12.974853597905,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,4,>50K
1768,66,Private,11.638006251591868,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K
1769,66,State-gov,12.001174136557236,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,Black,Male,55,>50K
1770,67,Self-emp-not-inc,12.162021484525997,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,25,>50K
1771,67,Self-emp-inc,12.114954666161386,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,20,>50K
1772,79,Self-emp-inc,11.483321561711648,12th,8,Widowed,Sales,Not-in-family,White,Male,45,>50K
1773,67,Self-emp-not-inc,11.909625606070497,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Male,2,>50K
1774,74,Private,11.774366226216783,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,40,>50K
1775,67,Self-emp-inc,12.92636795800913,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,40,>50K
1776,67,Local-gov,11.545547531787484,Masters,14,Never-married,Exec-managerial,Other-relative,White,Female,72,>50K
1777,67,Private,12.323789012297569,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,16,>50K
1778,69,Private,12.116492517577496,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,40,>50K
1779,74,Self-emp-not-inc,12.201748309050053,Bachelors,13,Widowed,Craft-repair,Not-in-family,White,Male,8,>50K
1780,44,Private,12.197450582139075,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,>50K
1781,58,Self-emp-inc,12.257544923899136,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,35,>50K
1782,57,Federal-gov,12.960225551747847,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,40,>50K
1783,46,Private,12.146253636620502,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,>50K
1784,38,Private,11.419054249360158,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,60,>50K
1785,38,Self-emp-inc,11.504358876304103,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,80,>50K
1786,46,Private,11.536534563942402,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,>50K
1787,43,Private,11.947139986364379,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,60,>50K
1788,33,Private,12.07652189107113,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,>50K
1789,39,Private,12.216161580638714,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,>50K
1790,39,Self-emp-inc,12.70679035602754,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K
1791,54,Self-emp-not-inc,11.720037190571402,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,52,>50K
1792,33,Private,12.778672347881034,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,44,>50K
1793,54,Private,11.504752154281068,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,>50K
1794,51,Self-emp-inc,12.343510149359568,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K
1795,47,Self-emp-not-inc,12.821582556362966,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,50,>50K
1796,53,State-gov,11.96322371219131,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,35,>50K
1797,64,Self-emp-inc,12.097579450373992,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,>50K
1798,30,Self-emp-not-inc,12.031665685521824,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,65,>50K
1799,55,Private,11.496409829592297,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,>50K
1800,52,Private,11.90413612612583,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,60,>50K
1801,48,Private,11.750011368407144,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K
1802,44,Private,11.697561009095914,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,>50K
1803,53,State-gov,12.548210942528012,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,>50K
1804,64,Self-emp-not-inc,11.812741126795244,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,35,>50K
1805,39,Private,11.281396857121578,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,40,>50K
1806,50,Private,11.902464422528134,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,>50K
1807,57,Self-emp-inc,11.689010951164974,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,65,>50K
1808,59,Self-emp-not-inc,12.067138110758917,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,>50K
1809,44,Private,12.197450582139075,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K
1810,37,Private,11.320820203440203,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K
1811,56,Self-emp-inc,12.26342131904738,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,50,>50K
1812,64,Private,12.674111846549609,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K
1813,32,Private,12.177812050253197,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,40,>50K
1814,39,Self-emp-inc,11.717848017554116,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,>50K
1815,57,Self-emp-inc,12.059050662723152,Prof-school,15,Married-civ-spouse,Transport-moving,Husband,White,Male,50,>50K
1816,35,Private,12.838556453522884,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,>50K
1817,51,Self-emp-not-inc,11.887312617507531,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,50,>50K
1818,44,Private,12.19762203952729,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K
1819,57,Self-emp-not-inc,12.325343462779342,Prof-school,15,Married-civ-spouse,Sales,Wife,White,Female,35,>50K
1820,47,Private,11.926808377076629,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,40,>50K
1821,51,Private,12.588600017018685,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,>50K
1822,50,Self-emp-not-inc,10.700296306368244,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,55,>50K
1823,52,Private,12.73321541759684,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,>50K
1824,47,Self-emp-inc,12.274525371164616,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,>50K
1825,34,Private,10.325416386674958,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,>50K
1826,37,Self-emp-inc,12.58286046275147,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,55,>50K
1827,49,Self-emp-inc,12.801207248094832,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K
1828,54,Private,10.032056653330836,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,60,>50K
1829,39,Private,12.164250150676335,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,50,>50K
1830,39,Self-emp-not-inc,11.748550793786494,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,>50K
1831,32,Private,12.652897203703484,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,>50K
1832,34,Self-emp-inc,12.13792762879849,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K
1833,53,Private,11.650589556219762,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,65,>50K
1834,53,Federal-gov,12.204676671611825,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,>50K
1835,52,Self-emp-inc,11.517982655796992,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,50,>50K
1836,37,Local-gov,12.36233252799627,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,50,>50K
1837,53,Private,12.957677395661687,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,>50K
1838,37,Private,11.9050756550111,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,40,>50K
1839,47,Private,11.735860994649437,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K
1840,58,Self-emp-not-inc,11.44747986589516,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,>50K
1841,39,Private,12.062063697379692,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K
1842,46,Private,11.95542942051338,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,45,>50K
1843,49,Private,11.083495479408231,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K
1844,46,Private,11.677167908364277,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,40,>50K
1845,32,Private,12.243700744993413,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,>50K
1846,50,Self-emp-inc,11.754427464000214,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,>50K
1847,61,Private,11.356844590181304,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,18,>50K
1848,33,Private,10.945564762462359,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,75,>50K
1849,31,Local-gov,12.850958771917302,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,56,>50K
1850,39,Self-emp-not-inc,11.606115216436345,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,>50K
1851,45,Self-emp-inc,12.04867001717864,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,>50K
1852,35,Private,11.506484768140242,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,50,>50K
1853,36,Private,12.473742043627436,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,45,>50K
1854,40,Self-emp-inc,11.965534939220483,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,30,>50K
1855,47,Self-emp-not-inc,12.032373806027104,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,>50K
1856,41,Private,12.543144702223355,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,70,>50K
1857,52,Self-emp-inc,12.065401539991406,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,>50K
1858,43,Private,12.621659686928682,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K
1859,55,Private,11.66889449060427,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,30,>50K
1860,39,Private,12.098871548151681,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,40,>50K
1861,61,Private,12.08300064794018,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,>50K
1862,46,Private,12.794128718583103,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,>50K
1863,49,Private,12.199853345716257,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,60,>50K
1864,52,Private,11.887312617507531,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,60,>50K
1865,58,Private,12.632104794578302,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,>50K
1866,49,Local-gov,11.913116690575684,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,40,>50K
1867,46,Private,12.296927460374214,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,44,>50K
1868,47,Self-emp-inc,12.713961962563879,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K
1869,47,Self-emp-inc,12.065568427736766,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,60,>50K
1870,36,Local-gov,11.031318779873457,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K
1871,63,Self-emp-inc,11.834581336487785,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,>50K
1872,37,Private,11.591191210165295,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,>50K
1873,46,Private,12.701430253981012,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K
1874,39,Private,12.139393167512463,Prof-school,15,Married-civ-spouse,Exec-managerial,Wife,White,Female,47,>50K
1875,53,Private,11.928875414520668,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K
1876,30,Private,11.95086421688981,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,>50K
1877,32,Private,12.170668240998712,Prof-school,15,Married-civ-spouse,Sales,Husband,White,Male,60,>50K
1878,47,State-gov,11.698823950254525,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,>50K
1879,55,Private,12.341608278322866,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,48,>50K
1880,57,Private,12.208340072972575,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K
1881,39,Private,11.170378816408236,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,99,>50K
